,Genre,Id,Popularity,Is_Exp,Name,Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
1168,pop,3hqJFkxeobh6Y9mOL37NLx,68,False,Wait,JP Cooper,0.552,0.58,4,-8.062000000000001,1,0.0466,0.192,0.0,0.113,0.29,79.895,4
1169,pop,0H1iykZgTGLQ7UzqTakG7k,52,False,On the Run,Corey Harper,0.41100000000000003,0.512,9,-7.4910000000000005,1,0.027000000000000003,0.387,0.0,0.0676,0.0544,83.399,4
1170,pop,2mBP9IsENazdoJ9ep5iR8i,54,False,Sunscreen,Ira Wolf,0.5820000000000001,0.151,7,-13.845,0,0.0353,0.884,3.41e-05,0.0983,0.19699999999999998,136.75799999999998,4
1171,pop,0BfPVt9Rgngm70OTpy1TPE,52,False,Another Way,Donovan Woods,0.5870000000000001,0.608,5,-11.588,1,0.0308,0.0579,0.022000000000000002,0.131,0.565,94.479,4
1172,pop,1GIBQJItFW5tFPrilr6M6o,63,False,Hollow (Acoustic),Belle Mt,0.499,0.22899999999999998,11,-9.642000000000001,1,0.0361,0.8220000000000001,4.59e-06,0.0914,0.239,178.46099999999998,3
1173,pop,5vhh4PJYsftAGOdq54SWrg,49,False,The Pressure - Acoustic,Ryan Corn,0.7140000000000001,0.305,5,-9.072000000000001,1,0.0284,0.752,0.0,0.113,0.54,96.975,4
1174,pop,53iFMaNUXn6Oj8hUIKSO5a,61,False,My Arms Were Always Around You,Peter Bradley Adams,0.643,0.436,1,-12.245,1,0.0273,0.7240000000000001,0.45899999999999996,0.11,0.42200000000000004,91.485,4
1175,pop,4HLNo8wZoxWejkPY9W59J4,53,False,Cheap Date,Caitlyn Smith,0.5870000000000001,0.299,2,-6.649,1,0.0327,0.853,2.11e-06,0.149,0.184,96.65700000000001,3
1176,pop,6RGkwhDLaHxWWXY0jn1jFv,64,False,Concrete Jungle - Acoustic,Au/Ra,0.589,0.467,6,-8.179,1,0.031,0.7609999999999999,0.0,0.0847,0.5710000000000001,165.908,4
1177,pop,4W6lFeuSPi2pnFTIOrMUiD,53,False,Raincoat - Acoustic,Timeflies,0.7090000000000001,0.285,10,-7.502999999999999,1,0.0795,0.618,0.0,0.154,0.43799999999999994,76.884,4
1178,pop,02WH2lgCCZg8xmwmlbDAa8,51,True,I Don't Love You (I'm Just Lonely) - Acoustic,Junge Junge,0.818,0.456,0,-7.419,1,0.038,0.823,7.35e-05,0.127,0.784,113.992,4
1179,pop,13sXuI5RjMHm7dz7O3spYs,62,False,Sweet Creature,Harry Styles,0.42700000000000005,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,4
1180,pop,0JhILyKbyQnhAo6FHSSIRA,53,False,Anaheim,Nicole Zefanya,0.485,0.307,1,-13.129000000000001,1,0.0565,0.6629999999999999,4.13e-05,0.12300000000000001,0.132,80.171,4
1181,pop,28LrrolOGEPtpPqMRhfaZ0,47,False,SObER - Acoustic,New Portals,0.6890000000000001,0.3,9,-9.546,0,0.0451,0.8079999999999999,1.4800000000000002e-05,0.18100000000000002,0.162,104.97,4
1182,pop,0zJBVh81kuPLo8ZP0Uvqli,54,False,Don't Let Me Go,Allman Brown,0.532,0.392,0,-9.224,1,0.032,0.45799999999999996,0.0,0.10400000000000001,0.449,169.96200000000002,4
1183,pop,6ATgDc6e4sPn84hvJsAmPt,80,False,hate u love u,Olivia O'Brien,0.401,0.39799999999999996,6,-8.993,0,0.183,0.71,0.0,0.0962,0.265,180.293,4
1184,pop,4AF9tkZUxzpvTz8FfJ61ZS,47,False,A Wilder Heart - Acoustic,Prides,0.44,0.33899999999999997,0,-8.191,1,0.0381,0.672,0.0,0.0933,0.353,110.06299999999999,5
1185,pop,14vsgRb6Zv1Tz9NGg8isUM,50,False,No Place in Mind,Justin Nozuka,0.375,0.43,4,-9.761000000000001,1,0.0362,0.741,2.45e-05,0.09300000000000001,0.209,83.359,4
1186,pop,083PU4XnYAOMAGVruma3vb,68,False,Shrike,Hozier,0.506,0.275,7,-8.464,0,0.0292,0.494,0.0037700000000000003,0.10099999999999999,0.0639,153.769,3
1187,pop,0ikmhbH2wPx0iFayhraSWp,51,False,Lay It On Me - Acoustic,Vance Joy,0.483,0.49,5,-4.736000000000001,1,0.0318,0.768,1.2e-06,0.11199999999999999,0.43,137.606,4
1188,pop,1dkdsIgTFEVLGbTuaRcvSm,51,False,Reasons - Acoustic,Jillian Jacqueline,0.568,0.395,4,-6.17,1,0.0356,0.805,0.0,0.121,0.591,176.003,4
1189,pop,2KCqAdd2ad0hpJc5ySoTE8,71,False,Coastline,Hollow Coves,0.67,0.496,2,-11.23,1,0.0277,0.63,0.00316,0.0584,0.42700000000000005,100.16799999999999,4
1190,pop,1Xwh83YOFQARZ3QXscP123,64,False,I Was Made For Loving You,Tori Kelly,0.41700000000000004,0.349,2,-11.984000000000002,1,0.0285,0.34600000000000003,0.0,0.0963,0.198,145.505,4
1191,pop,7kr3xZk4yb3YSZ4VFtg2Qt,69,False,Acoustic,Billy Raffoul,0.88,0.245,9,-10.245,1,0.446,0.785,3.19e-05,0.0979,0.638,76.006,4
1192,pop,3wXHHCV4A7KsoTlHZWVZPd,56,False,Ol' Sweet Day,AHI,0.39299999999999996,0.5579999999999999,3,-9.429,1,0.0475,0.603,4.85e-05,0.10800000000000001,0.336,112.64,4
1193,pop,5VRxWbOYKxZPNonR5shrU5,51,False,forever - acoustic version,Lewis Watson,0.529,0.377,2,-6.942,1,0.0971,0.435,0.0,0.0851,0.408,148.293,4
1194,pop,1LTT4IZU9lOOBlKHURdQ65,62,False,Lost On You,Lewis Capaldi,0.565,0.24100000000000002,10,-10.814,1,0.0742,0.9129999999999999,0.0,0.0968,0.423,126.295,4
1195,pop,5bQrht1GV7Ong9RZ3vxoET,59,False,Ex - Acoustic,James TW,0.757,0.384,9,-5.568,1,0.0383,0.7709999999999999,0.0,0.0543,0.5529999999999999,130.746,4
1196,pop,78loPG2VNA0Lg0vjumMfeD,63,False,Once In a While - Acoustic,Timeflies,0.636,0.355,5,-7.047000000000001,1,0.0665,0.794,0.0,0.374,0.738,99.295,4
1197,pop,78wMD0pLwum3Xmm76VMQel,58,False,Waves - Acoustic,Dean Lewis,0.469,0.193,2,-11.354000000000001,1,0.0567,0.945,0.0,0.11,0.172,76.491,4
1198,pop,6uaIMhUZXMuT2Zz0vxrFiR,65,False,The Woods - Acoustic,Hollow Coves,0.5710000000000001,0.5579999999999999,9,-8.552999999999999,1,0.0281,0.722,0.000331,0.11599999999999999,0.28300000000000003,104.991,4
1199,pop,0NRkAGL5xveaAIYbbf2gIG,59,False,The Other - Stripped,Lauv,0.384,0.375,7,-6.626,1,0.0327,0.8340000000000001,0.0,0.287,0.408,89.464,4
1200,pop,6MH1oRsRfQc2ZCco3ic7Mx,62,False,Most Girls - Acoustic,Hailee Steinfeld,0.665,0.27399999999999997,9,-8.915,1,0.147,0.48200000000000004,0.0,0.11800000000000001,0.6859999999999999,103.01299999999999,4
1201,pop,0CtXTPdnF3vc0k20C91M0P,48,False,This Fire,Sawyer Fredericks,0.358,0.423,7,-7.827999999999999,1,0.0338,0.565,3.3799999999999995e-05,0.0846,0.309,182.959,3
1202,pop,0DvhfhHlIE4HqgBX8yDJz3,50,False,Carry On - Acoustic,Young Rising Sons,0.498,0.20199999999999999,7,-13.390999999999998,0,0.0495,0.8759999999999999,3.02e-06,0.14300000000000002,0.27899999999999997,183.558,4
1203,pop,5esPpmrM2AsyDVgOKzWQwU,74,False,Beyond,Leon Bridges,0.58,0.687,6,-5.4,1,0.106,0.22899999999999998,0.0,0.109,0.187,76.014,4
1204,pop,6TpowNTagUJ7f8ctFFCVN8,69,False,Cringe - Stripped,Matt Maeson,0.539,0.263,5,-11.149000000000001,1,0.0552,0.8959999999999999,0.0,0.10400000000000001,0.222,119.671,4
1205,pop,5MMZJtHOiH1RmQSSe3DJdg,69,False,Sleep On The Floor,The Lumineers,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,4
1206,pop,4V08KkyTwE2vU2mZOycIRo,48,False,Hideaway - Acoustic,Dan Owen,0.369,0.23600000000000002,7,-9.019,1,0.0308,0.9079999999999999,0.0,0.107,0.28600000000000003,180.972,3
1207,pop,7rzCPEXWAhEaTcr3ajFNuC,51,False,I'll Follow - Acoustic Version,Fancy Cars,0.57,0.452,10,-4.0169999999999995,1,0.026000000000000002,0.7240000000000001,0.0,0.183,0.35700000000000004,96.052,4
1208,pop,70HWRkitkAKfos500LBk0T,62,False,Simple Song,Passenger,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78.0,4
1209,pop,429EttO8gs0bDo2SQfUNSm,73,False,Georgia,Vance Joy,0.38799999999999996,0.66,11,-7.372000000000001,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,4
1210,pop,2s5QYW4Ls3GsxWKhEKGraJ,55,False,Save My Life - Radio Edit,John Smith,0.583,0.235,6,-10.121,1,0.0287,0.778,0.0,0.187,0.368,137.829,4
1211,pop,0j2WBxWZnWti5TpSxjJvPb,69,False,Love on the Weekend,John Mayer,0.7290000000000001,0.546,7,-9.305,1,0.0285,0.547,0.0028699999999999997,0.0651,0.406,119.941,4
1212,pop,4PuUa8e5s7P3Zv1IdCGIsa,62,False,Such A Simple Thing,Ray LaMontagne,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000825,0.142,0.13,76.35,4
1213,pop,4kfcKQXyllqS2JRxKdHBaP,56,False,Can't Help Falling In Love,Hearts & Colors,0.365,0.195,1,-10.34,1,0.0283,0.9059999999999999,0.0,0.105,0.24,74.721,4
1214,pop,5QvL5shIrzH2A2zG0DZwh3,62,False,Birthday,Maisie Peters,0.627,0.255,1,-11.225,1,0.0342,0.7120000000000001,0.0,0.0901,0.307,105.072,4
1215,pop,1bhUWB0zJMIKr9yVPrkEuI,82,False,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,0.5870000000000001,0.299,8,-7.365,1,0.0263,0.779,0.0,0.12300000000000001,0.35600000000000004,94.992,3
1216,pop,6SwBFQFjgwdYomUy6kLTrH,50,False,What Side Of Love - Acoustic Version,Parachute,0.779,0.233,11,-9.312000000000001,1,0.0822,0.41100000000000003,0.0,0.11800000000000001,0.20800000000000002,141.882,4
1217,pop,01LXrAtadc5KLDmINlg1yt,42,False,White Noise - Recorded at Spotify Studios NYC,Ella Vos,0.56,0.295,3,-12.574000000000002,1,0.0269,0.495,0.000183,0.126,0.19,137.732,4
1218,pop,1LbFwpqdZ98xTNWu5DLiNU,41,False,Yellow Bird,Ben Stevenson,0.503,0.363,6,-10.625,0,0.0287,0.6890000000000001,0.33,0.105,0.0682,114.01899999999999,4
1219,pop,38sCPCcv3QjWl0NslC5KtW,45,False,Best Days - Acoustic,Lissie,0.655,0.127,5,-11.036,1,0.0467,0.919,0.0,0.105,0.436,150.407,4
1220,pop,371akJ9fYgSkrAFMyWoTdL,67,False,No One's Gonna Love You (Stockholm Version),Band of Horses,0.599,0.198,1,-8.557,1,0.0581,0.953,0.000127,0.0994,0.214,141.987,4
1221,pop,5kGBSOrKYmhRfdPBw4xD8D,54,False,Angela (Single Version),The Lumineers,0.652,0.601,4,-7.9879999999999995,1,0.0317,0.625,0.000165,0.17,0.302,130.308,4
1222,pop,5dTJMpqiELczVuHJP3OAEu,68,False,This Town,Niall Horan,0.69,0.40700000000000003,9,-7.739,1,0.0297,0.711,0.0,0.126,0.18100000000000002,111.916,4
1223,pop,5X6TnKT37TaSDkFm0598Uo,66,False,Castle on the Hill - Acoustic,Ed Sheeran,0.563,0.26,2,-5.856,1,0.0391,0.518,0.0,0.146,0.616,145.561,4
1224,pop,4tYokojnBEp5pBWO7wTRPA,71,False,Let It Go - James Bay Spotify Session 2015,James Bay,0.5,0.213,1,-9.095,1,0.0462,0.879,7.37e-06,0.721,0.37,140.053,3
1225,pop,5fQa04cwDF11Giq5N2tGdU,67,False,After Rain,Dermot Kennedy,0.467,0.41200000000000003,11,-9.609,0,0.0318,0.521,0.00367,0.107,0.27699999999999997,132.77700000000002,4
1226,pop,77o0diCQA70xYZnOey5OeD,50,False,Ocean - Stripped Acoustic,Andreas Moe,0.56,0.39299999999999996,1,-9.924,0,0.0305,0.821,0.0,0.0933,0.58,93.038,4
1227,pop,78e02OxzIocXs21FqQ4UGK,66,False,Foreign Hands,George Ogilvie,0.406,0.449,3,-8.738,0,0.0321,0.52,0.0,0.0942,0.335,140.00799999999998,4
1228,pop,7tMc9X5fX4fcEttj2dNLYI,50,False,I Know A Place - Acoustic,MUNA,0.547,0.34700000000000003,3,-4.101,1,0.0421,0.865,0.0,0.175,0.562,132.845,5
1229,pop,41Az1BCotlAUt7Ud8k6H2Y,68,False,Sunsets For Somebody Else,Jack Johnson,0.696,0.22899999999999998,7,-7.9110000000000005,1,0.0331,0.828,1.34e-05,0.152,0.603,113.273,4
1230,pop,0jCe45cYIc6NXedmbIKy0Q,60,False,I Can Change,Lake Street Dive,0.546,0.193,0,-11.902999999999999,1,0.0426,0.868,4.18e-05,0.087,0.311,139.795,4
1231,pop,2dfHh7ECGxfNqZTQno09Vk,73,False,Hearts Don't Break Around Here,Ed Sheeran,0.604,0.366,7,-7.881,1,0.0267,0.7190000000000001,0.0,0.162,0.18100000000000002,105.177,3
1232,pop,7y6VMoXuhfjra9ZlCcFiQl,46,False,Honest,Joseph,0.41,0.44,10,-8.616,1,0.0307,0.662,0.0014,0.0663,0.304,98.09700000000001,4
1233,pop,3UATWsUyES5Nkcqo22NUG5,56,False,Something American,Jade Bird,0.37799999999999995,0.377,7,-6.513,1,0.038,0.789,0.0,0.10099999999999999,0.267,158.44299999999998,3
1234,pop,0ncp94ULTBgS0U3GZD80AC,55,False,Smoke Filled Room - Acoustic Session,Mako,0.735,0.43,9,-9.532,1,0.0349,0.573,0.0,0.111,0.522,129.942,4
1235,pop,12qeIqye3tBZN6xGJpq9q8,47,False,Passionfruit,Wyvern Lingo,0.5770000000000001,0.306,8,-10.694,0,0.0592,0.547,2.88e-06,0.109,0.11699999999999999,103.065,4
1236,pop,6H9Bc39zoXOUhzl5QJb3KQ,72,False,Where's My Love,SYML,0.598,0.34299999999999997,0,-11.04,0,0.025,0.853,0.0219,0.12300000000000001,0.419,103.984,4
1237,pop,4TqiKcUUvK7y6x6JG5NpJX,66,False,Issues - Acoustic,Julia Michaels,0.684,0.342,8,-6.09,1,0.055,0.741,0.0,0.0729,0.632,114.07600000000001,4
1238,pop,0xVrusjXiWhqSQ5dPoiiWX,70,False,A closeness,Dermot Kennedy,0.47,0.451,5,-9.369,1,0.0412,0.7659999999999999,0.00023199999999999997,0.10800000000000001,0.501,77.109,4
1239,pop,1C042FLYy7rP3MfnkOcnha,71,False,Cherry Wine - Live,Hozier,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.23399999999999999,81.876,4
1240,pop,2PwXOevGUSkU8qaYZjgLq2,72,False,All I Want,Kodaline,0.209,0.41200000000000003,0,-9.732999999999999,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3
1241,pop,0OJg8K1N7UX3QM2HafN0L4,52,False,Hell Or High Water,Passenger,0.23800000000000002,0.737,4,-5.289,0,0.109,0.00198,9.81e-06,0.374,0.44299999999999995,81.90100000000001,4
1242,pop,5O0mTgqWitovdYiA3Ld3tt,46,False,Empty Streets - Acoustic Version,Kota Banks,0.588,0.4,2,-8.783,1,0.031,0.815,0.0,0.111,0.503,128.127,4
1243,pop,4BiiOzZCrXEzHRLYcYFiD5,85,False,Hope,The Chainsmokers,0.773,0.6990000000000001,1,-5.982,0,0.0958,0.488,3.6000000000000003e-06,0.0814,0.513,104.941,4
1244,pop,0rTV5WefWd1J3OwIheTzxM,94,False,Talk,Khalid,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.33799999999999997,136.001,4
1245,pop,6u7jPi22kF8CTQ3rb9DHE7,87,False,Old Town Road - Remix,Lil Nas X,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4
1246,pop,11cDEev79fPKi6uJCjUhu8,92,True,Who Do You Love (with 5 Seconds of Summer),The Chainsmokers,0.51,0.835,3,-4.673,1,0.0447,0.007909999999999999,0.0,0.21899999999999997,0.435,140.024,4
1247,pop,2QrXzOqLCVDRZHkToA0tSR,84,False,Never Go Back,Dennis Lloyd,0.42100000000000004,0.653,9,-4.85,0,0.39799999999999996,0.0135,0.0,0.114,0.733,78.6,4
1248,pop,7DHApOHsIFo7EyfieArYGE,89,False,Walk Me Home,P!nk,0.652,0.45299999999999996,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.43200000000000005,88.038,3
1249,pop,5tAa8Uaqr4VvA3693mbIhU,87,True,Ruin My Life,Zara Larsson,0.665,0.6990000000000001,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4
1250,pop,4LU5CO0wa6WryKRadMqFZf,64,False,"maybe, i'm afraid",lovelytheband,0.27899999999999997,0.6970000000000001,11,-8.355,1,0.0411,0.0645,0.0,0.431,0.244,70.554,4
1251,pop,4xrp7IHh0xuNuGVu3oSv67,70,False,Audio,Sia,0.365,0.6920000000000001,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.37200000000000005,89.99799999999999,4
1252,pop,09oZ9eXQ2fo6YDrPzJqAoP,83,False,Outta My Head (with John Mayer),Khalid,0.7290000000000001,0.545,0,-7.818,1,0.0316,0.0174,0.00027400000000000005,0.369,0.514,103.012,4
1253,pop,6K6i1wQb8cxQdPeNmdgZhZ,48,False,WAIT FOR YOU,Jake Miller,0.855,0.488,4,-6.227,1,0.0574,0.146,0.0,0.135,0.32899999999999996,114.993,4
1254,pop,3Y7a0typ6ik1KscmebXd6D,85,False,No New Friends,Sia,0.7240000000000001,0.7020000000000001,7,-4.622,1,0.0429,0.0648,0.000256,0.121,0.688,106.044,4
1255,pop,14sOS5L36385FJ3OL8hew4,87,False,Happy Now,Kygo,0.693,0.575,9,-6.997999999999999,1,0.0801,0.374,0.0,0.252,0.49200000000000005,117.999,4
1256,pop,3lPj2nA1lIrWIpbnhNG57v,65,False,these are my friends,lovelytheband,0.617,0.732,11,-6.737,0,0.0278,0.0278,0.0,0.125,0.723,84.977,4
1257,pop,4v0CuFW0bEMBQ1gRn2mB3X,66,False,Sit Next to Me - Stereotypes Remix,Foster The People,0.68,0.738,6,-4.881,0,0.0331,0.17300000000000001,0.00036,0.37,0.675,105.015,4
1258,pop,2qG5sZ7Si6sdK74qLxedYM,86,False,Con Altura,ROSALÍA,0.882,0.6890000000000001,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,4
1259,pop,4n7jnSxVLd8QioibtTDBDq,88,False,On My Way,Alan Walker,0.509,0.6890000000000001,1,-4.928999999999999,0,0.102,0.0209,0.0,0.301,0.297,170.08700000000002,4
1260,pop,3y5B5ebFMzEEFqCPOesAXR,77,False,GIRL,Maren Morris,0.44,0.7929999999999999,6,-3.95,1,0.0502,0.0677,0.0,0.0788,0.447,143.599,4
1261,pop,01OFymiHwXOqOBBD1AtQJd,72,True,Hustle,P!nk,0.716,0.794,9,-5.138,0,0.326,0.0802,0.0,0.0859,0.542,96.751,4
1262,pop,2tOOcDDYkh0PSjr6GwPEAJ,66,False,Love Me Less (feat. Quinn XCII),MAX,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.32299999999999995,0.7709999999999999,145.034,4
1263,pop,14msK75pk3pA33pzPVNtBF,97,True,7 rings,Ariana Grande,0.725,0.321,1,-10.744000000000002,0,0.32299999999999995,0.578,0.0,0.0884,0.319,70.142,4
1264,pop,5sIx4BlfYGuZeSLF40N9GH,81,False,Remind Me to Forget,Kygo,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.06299999999999,4
1265,pop,3fd5jcZKAzoiivM4ZDwhyU,81,False,Two of Us,Louis Tomlinson,0.614,0.605,0,-5.4110000000000005,1,0.0321,0.226,0.0,0.124,0.32899999999999996,127.10700000000001,4
1266,pop,3nc420PXjTdBV5TN0gCFkS,84,False,Ocean (feat. Khalid),Martin Garrix,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,4
